0.40, 0.60, 104.46
0.40, 0.80, 104.59
0.40, 1.00, 105.13
0.40, 1.20, 104.42
0.40, 1.40, 104.59
0.40, 1.60, 103.80
0.40, 1.80, 103.20
0.40, 2.00, 101.99
0.40, 2.20, 101.13
0.40, 2.40, 101.08
0.40, 2.60, 101.06
0.40, 2.80, 99.75
0.40, 3.00, 86.84
0.40, 3.20, 83.73
0.40, 3.40, 83.73
0.40, 3.60, 82.25
0.40, 3.80, 86.63
0.40, 4.00, 86.58
0.40, 4.20, 91.30
0.40, 4.40, 99.71
0.40, 4.60, 112.21
0.40, 4.80, 112.03
0.40, 5.00, 115.63
0.40, 5.20, 114.27
0.40, 5.40, 116.06
0.40, 5.60, 116.06
0.40, 5.80, 116.06
0.40, 6.00, 123.66
0.40, 6.20, 123.98
0.40, 6.40, 123.66
0.40, 6.60, 124.01
0.40, 6.80, 124.01
0.40, 7.00, 124.21
0.40, 7.20, 125.83
0.40, 7.40, 129.74
0.40, 7.60, 129.52
0.40, 7.80, 131.06
0.40, 8.00, 132.08
0.40, 8.20, 132.08
0.40, 8.40, 132.08
0.40, 8.60, 117.76
0.40, 8.80, 118.63
0.40, 9.00, 118.00
0.40, 9.20, 118.54
0.40, 9.40, 118.54
0.40, 9.60, 119.18
0.40, 9.80, 118.80
0.40, 10.00, 118.80
0.40, 10.20, 117.82
0.40, 10.40, 117.82
0.40, 10.60, 118.34
0.40, 10.80, 118.34
0.40, 11.00, 118.34
0.40, 11.20, 118.34
0.40, 11.40, 119.59
0.40, 11.60, 119.59
0.40, 11.80, 119.59
0.40, 12.00, 119.59
0.40, 12.20, 119.58
0.40, 12.40, 119.57
0.40, 12.60, 89.44
0.40, 12.80, 89.44
0.40, 13.00, 89.44
0.40, 13.20, 89.44
0.40, 13.40, 89.33
0.40, 13.60, 89.33
0.40, 13.80, 89.33
0.40, 14.00, 89.33
0.40, 14.20, 89.33
0.40, 14.40, 89.34
0.40, 14.60, 89.34
0.40, 14.80, 89.34
0.40, 15.00, 89.34
0.40, 15.20, 89.34
0.40, 15.40, 89.48
0.40, 15.60, 89.61
0.40, 15.80, 89.61
0.40, 16.00, 89.61
0.40, 16.20, 89.61
0.40, 16.40, 89.63
0.40, 16.60, 89.64
0.40, 16.80, 89.64
0.40, 17.00, 89.64
0.40, 17.20, 89.64
0.40, 17.40, 89.64
0.40, 17.60, 89.65
0.40, 17.80, 89.65
0.40, 18.00, 89.65
0.40, 18.20, 89.65
0.40, 18.40, 89.65
0.40, 18.60, 89.65
0.40, 18.80, 89.65
0.40, 19.00, 89.65
0.40, 19.20, 89.65
0.40, 19.40, 89.65
0.40, 19.60, 89.65
